host_id,host_verifications
1.00E+07,2
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,3
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,6
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,3
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,1
1.00E+07,8
1.00E+07,6
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,6
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,6
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,2
1.00E+07,6
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,1
1.00E+07,8
1.00E+07,6
1.00E+07,10
1.00E+07,4
1.00E+07,1
1.00E+07,8
1.00E+07,10
1.00E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,5
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,3
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,4
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,1
1.01E+07,8
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,8
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,7
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,3
1.01E+07,6
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,4
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,5
1.01E+07,4
1.01E+07,2
1.01E+07,6
1.01E+07,7
1.01E+07,14
1.01E+07,3
1.01E+07,17
1.01E+07,18
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,5
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,6
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,3
1.01E+07,1
1.01E+07,8
1.01E+07,1
1.01E+07,8
1.01E+07,3
1.01E+07,6
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,6
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,3
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,3
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,2
1.01E+07,10
1.01E+07,4
1.01E+07,1
1.01E+07,8
1.01E+07,10
1.01E+07,1
1.01E+07,8
1.01E+07,3
1.01E+07,10
1.01E+07,7
1.01E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,3
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,7
1.02E+07,2
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,6
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,5
1.02E+07,1
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,5
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,6
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,6
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,3
1.02E+07,6
1.02E+07,10
1.02E+07,7
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,5
1.02E+07,1
1.02E+07,2
1.02E+07,6
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,3
1.02E+07,6
1.02E+07,4
1.02E+07,5
1.02E+07,7
1.02E+07,14
1.02E+07,17
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,3
1.02E+07,6
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,3
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,6
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,6
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,2
1.02E+07,10
1.02E+07,4
1.02E+07,1
1.02E+07,8
1.02E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,6
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,6
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,3
1.03E+07,6
1.03E+07,7
1.03E+07,17
1.03E+07,5
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,6
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,7
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,6
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,1
1.03E+07,8
1.03E+07,10
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,3
1.03E+07,10
1.03E+07,4
1.03E+07,8
1.03E+07,2
1.03E+07,4
1.03E+07,1
1.03E+07,8
1.03E+07,2
1.03E+07,6
1.03E+07,10
1.03E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,3
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,2
1.04E+07,3
1.04E+07,6
1.04E+07,14
1.04E+07,5
1.04E+07,17
1.04E+07,7
1.04E+07,1
1.04E+07,8
1.04E+07,3
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,1
1.04E+07,8
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,3
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,7
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,1
1.04E+07,8
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.04E+07,4
1.04E+07,1
1.04E+07,8
1.04E+07,2
1.04E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,3
1.05E+07,6
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,6
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,2
1.05E+07,3
1.05E+07,6
1.05E+07,7
1.05E+07,13
1.05E+07,5
1.05E+07,17
1.05E+07,11
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,6
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,6
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,5
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,6
1.05E+07,10
1.05E+07,7
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,3
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,8
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,6
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,3
1.05E+07,6
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,3
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.05E+07,1
1.05E+07,8
1.05E+07,2
1.05E+07,10
1.05E+07,4
1.05E+07,1
1.05E+07,8
1.05E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,7
1.06E+07,4
1.06E+07,1
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,3
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,6
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,3
1.06E+07,6
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,3
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,7
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,2
1.06E+07,3
1.06E+07,7
1.06E+07,6
1.06E+07,14
1.06E+07,17
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,6
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,3
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,3
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,7
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,6
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,1
1.06E+07,8
1.06E+07,2
1.06E+07,10
1.06E+07,4
1.06E+07,1
1.06E+07,8
1.06E+07,10
1.06E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,6
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,3
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,6
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,7
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,10
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,5
1.07E+07,1
1.07E+07,8
1.07E+07,6
1.07E+07,10
1.07E+07,4
1.07E+07,1
1.07E+07,8
1.07E+07,2
1.07E+07,10
1.07E+07,4
1.07E+07,14
1.07E+07,7
1.07E+07,3
